FID IID V1
2818 2818 -0.494607933597011
2819 2819 0.669467908230432
2823 2823 -1.80828658377663
2829 2829 1.74291810484098
2831 2831 1.24125735952909
2832 2832 -1.70818269677121
2835 2835 0.34373124445812
2838 2838 -1.04354500117784
2840 2840 -0.780728926060783
2843 2843 -1.66421178012891
2845 2845 -1.24764496387591
2847 2847 0.765769681258676
2850 2850 -0.628120986029659
2856 2856 -0.728631565978839
2857 2857 -1.19048663564464
2860 2860 0.699088638663343
2861 2861 0.73813908715755
2862 2862 -0.65187788804935
2866 2866 -0.53449329466752
2867 2867 0.44476248353576
2868 2868 -0.923368517645014
2869 2869 1.01590382799852
2874 2874 0.0374058788445314
2875 2875 -0.583153695490332
2876 2876 0.929338852733526
2881 2881 -0.105915581513672
2888 2888 0.46334115970277
2890 2890 2.14582569042675
2894 2894 0.466748140441583
2895 2895 0.364010377156242
2900 2900 -0.23130364532284
2904 2904 0.942933695031037
2906 2906 0.413410297373875
2910 2910 -1.30842599839564
2914 2914 -0.741276870054689
2918 2918 0.288782043744818
2919 2919 0.0511383338966529
2920 2920 0.594482563596041
2926 2926 -0.464808432156802
2928 2928 1.05656520437312
2930 2930 0.00367434983680883
2931 2931 -0.182185464481209
2932 2932 1.42200204164915
2936 2936 1.38580959175532
2937 2937 1.05749662795037
2938 2938 -0.638360773960878
2939 2939 1.27052457980853
2941 2941 -0.698625397460943
2942 2942 0.604869747492863
2946 2946 -0.079807785725868
2947 2947 0.483390417208602
2949 2949 -0.914654733226005
2951 2951 -0.441000862717156
2960 2960 1.45535605167827
2964 2964 -0.493570467334311
2973 2973 0.0107609368457686
2976 2976 -1.26767537348579
2981 2981 2.19996500923569
2987 2987 -0.57586748925071
2988 2988 -0.0382755304253777
2989 2989 -0.379244764723734
2990 2990 0.824441082264049
2993 2993 1.72908103661259
2994 2994 1.60815459134099
3001 3001 1.52772223529537
3002 3002 -0.011370906484369
3004 3004 -0.104914258847418
3005 3005 -1.21029429677218
3007 3007 -0.0719796865069775
3008 3008 1.95165916177695
3014 3014 0.802126444336894
3015 3015 1.7045651262597
3017 3017 0.239310520763676
3018 3018 0.737556430763404
3020 3020 -0.201109586505008
3023 3023 -0.347585313989165
3024 3024 1.59096301501189
3025 3025 -0.250926693384355
3026 3026 0.659047996720263
3028 3028 0.485608136046243
3031 3031 2.19531531339476
3035 3035 0.123479663540294
3036 3036 0.250027041895869
3037 3037 -0.906074565645166
3040 3040 1.0983986314763
3043 3043 -0.992200525307932
3044 3044 -1.05139966145864
3045 3045 0.876638400064093
3050 3050 -0.178124723238244
3051 3051 1.59280303857742
3052 3052 0.749445869647453
3059 3059 0.452410059529919
3061 3061 0.530667310666863
3062 3062 -0.679858087844487
3064 3064 0.48544429020351
3065 3065 -0.096282863101025
3066 3066 -1.27536338308026
3074 3074 0.868375219906335
3078 3078 0.646941957426104
3080 3080 -0.570344292928543
3081 3081 -0.342669832717456
3089 3089 -0.822654593156461
3092 3092 0.705150634269436
3093 3093 -0.774137606266111
3100 3100 1.27759856119586
3101 3101 0.049024558734239
3102 3102 -1.43538268442425
3104 3104 -0.856773245299698
3108 3108 -0.99402685517983
3111 3111 0.454785336220995
3112 3112 -0.208012443583703
3114 3114 -1.19950957751524
3118 3118 0.68030452469903
3120 3120 -0.155285876266781
3127 3127 0.24775099848859
3128 3128 -0.0519511720236008
3131 3131 0.0392376150910302
3138 3138 1.83515923975068
3139 3139 1.54499722649833
3145 3145 1.13576801980126
3146 3146 1.13753368891315
3147 3147 1.52583128931386
3149 3149 0.850272697548136
3152 3152 -0.571871522814945
3155 3155 -0.132338674708281
3158 3158 -0.605558000223643
3159 3159 -0.170486385656517
3161 3161 -0.722523507613957
3166 3166 0.946964922056329
3167 3167 0.645527950416056
3168 3168 -0.152846023021906
3170 3170 1.4717574128144
3172 3172 -0.05682355560992
3173 3173 -0.219293271942033
3174 3174 0.938553214702267
3175 3175 -1.48559291800796
3176 3176 1.37949773264692
3177 3177 0.101713376946668
3180 3180 -1.25664094568335
3181 3181 0.363339449522218
3182 3182 0.184014445277547
3183 3183 -1.03851139194258
3184 3184 -0.821219195203881
3186 3186 -0.00233765756154564
3190 3190 0.390067811276935
3191 3191 -0.841672890108327
3192 3192 -0.604303116671839
3193 3193 1.83971847129602
3196 3196 -0.526352296246362
3201 3201 0.173205609933118
3202 3202 -0.422301712835948
3203 3203 -0.875034317998881
3206 3206 0.202134662337845
3207 3207 -0.148683055501342
3213 3213 -1.55419692790593
3216 3216 -0.541565262488045
3217 3217 -0.986962592765158
3218 3218 -0.97828952680035
3219 3219 0.833926291712324
3220 3220 1.74869065232719
3229 3229 -0.427199256752245
3231 3231 -0.534446707617959
3232 3232 0.231481897922912
3234 3234 1.17220199594946
3235 3235 -1.20834957555132
3238 3238 -0.00689612394848454
3239 3239 0.0673816738340567
3241 3241 -0.941600459566842
3243 3243 -0.116295246611178
3244 3244 -0.292265497082636
3249 3249 0.126254820409623
3252 3252 0.0822330226139524
3253 3253 -1.01644949316175
3262 3262 1.25468015606278
3265 3265 -1.1212831090148
3270 3270 -1.08152176261865
3271 3271 0.583658172283975
3277 3277 0.576602201971854
3279 3279 0.0579358849331813
3281 3281 -1.99043823160755
3286 3286 1.13812363753722
3289 3289 1.54544764808232
3290 3290 -0.592480957977354
3302 3302 -1.12607136069514
3303 3303 0.396794340794856
3311 3311 0.78040743333653
3316 3316 -1.55231275986246
3317 3317 -1.93001613736032
3319 3319 -0.607328383427002
3321 3321 -0.400301234863696
3326 3326 1.09368065884819
3330 3330 -0.124546152546046
3335 3335 0.429654671160771
3337 3337 2.50015253297991
3339 3339 0.479691331760973
3340 3340 0.58665726996463
3341 3341 -0.989976558471342
3344 3344 0.320875976461046
3346 3346 -0.287380367408912
3348 3348 1.16059913849109
3349 3349 1.75441031191596
3351 3351 -0.629442096816322
3354 3354 -0.332084379112987
3355 3355 -0.0417451652097071
3356 3356 0.019975539588214
3357 3357 -0.59996698281534
3358 3358 0.31417277243961
3360 3360 -0.624072068440031
3363 3363 -0.669627912967926
3370 3370 -0.849191460574375
3371 3371 -1.63834839863609
3372 3372 0.0673674090192781
3374 3374 0.141163754467792
3378 3378 -0.361677202545568
3379 3379 -0.0232676651420095
3382 3382 0.12881749800555
3383 3383 0.349749726236102
3387 3387 -0.0267185456439763
3390 3390 -0.387174131141074
3397 3397 0.576219170487776
3399 3399 0.838816046882579
3400 3400 1.33472105771272
3401 3401 -0.582777130625934
3402 3402 0.847214492664748
3403 3403 -1.70313880639811
3406 3406 -0.32560385852085
3411 3411 -0.368920818889121
3414 3414 -0.355608775346141
3415 3415 -0.423520838112879
3417 3417 0.240978358559512
3420 3420 0.808972035670621
3421 3421 -1.08080173487088
3422 3422 -0.406514588230298
3425 3425 -1.29887123767412
3428 3428 -0.679574795848966
3432 3432 -0.106793526645878
3434 3434 -0.427374946719194
3436 3436 1.17295631638317
3440 3440 -1.06203778647275
3442 3442 1.37392220970507
3443 3443 0.383872098122964
3446 3446 0.587941086946842
3449 3449 1.03048915230051
3451 3451 1.17439413970763
3454 3454 0.950282423866956
3456 3456 0.901435295874018
3459 3459 -1.2347096091542
3460 3460 0.0225080413421511
3461 3461 0.303126738217975
3462 3462 0.367508827091013
3464 3464 0.347959710289474
3465 3465 -0.415633831532726
3470 3470 0.721042550968902
3471 3471 -1.89546226626868
3477 3477 -0.706386244655315
3483 3483 0.138916155595859
3489 3489 -0.748438851270968
3490 3490 1.1837170157459
3491 3491 2.61659500702393
3492 3492 -1.72557661478992
3493 3493 0.764712832002428
3495 3495 1.47906598595465
3497 3497 -1.95080013406485
3501 3501 -1.44671702335954
3504 3504 -0.955590680690315
3508 3508 0.293224215415588
3514 3514 0.326683273287227
3516 3516 -0.87477849898212
3520 3520 0.833487194418807
3521 3521 -1.21858505958699
3523 3523 0.799019592990202
3526 3526 0.916663559805761
3529 3529 -1.02312963149379
3530 3530 -1.21984615338615
3532 3532 0.529809458072273
3534 3534 -0.171936644434884
3536 3536 -0.455646965622839
3544 3544 1.06935656360921
3545 3545 -0.805709142281135
3546 3546 0.367030463830299
3550 3550 -0.451067415033275
3554 3554 -0.0286895461139676
3557 3557 -1.57393674226574
3558 3558 1.09789223086244
3559 3559 0.279793444357444
3561 3561 -2.16808059052453
3563 3563 -0.959507629355381
3566 3566 1.03970126132701
3568 3568 1.13629480173969
3572 3572 0.572386918329881
3579 3579 -0.0410567226937959
3584 3584 1.03314608827426
3585 3585 0.482241355111231
3587 3587 -1.42853544172755
3589 3589 0.00977711321649251
3591 3591 -0.969379347138185
3592 3592 0.69026514382379
3593 3593 -1.3176479515916
3595 3595 1.60538405443356
3596 3596 -0.143581080198469
3600 3600 -1.36036182393254
3602 3602 0.801286521500754
3604 3604 0.305705911480032
3618 3618 -1.55475944555186
3619 3619 0.180972069815984
3621 3621 1.09060033993825
3626 3626 0.710661134543868
3627 3627 0.965325162313788
3629 3629 -0.285996769166292
3633 3633 0.173847784455134
3635 3635 0.683262757748262
3639 3639 -1.15187014357195
3640 3640 -0.722358373958198
3641 3641 0.91953611365404
3644 3644 -0.402302747750398
3646 3646 0.795763078001975
3647 3647 2.87899086203442
3649 3649 -0.379291374434122
3652 3652 0.217170475031502
3653 3653 0.195064608933874
3656 3656 -0.459493662881031
3660 3660 -0.0317244346697356
3661 3661 -0.241235646649462
3662 3662 1.62564071301735
3665 3665 0.815388899676175
3666 3666 -0.387976249859136
3668 3668 1.98227288781936
3669 3669 1.30468179270255
3671 3671 1.49900894950655
3673 3673 0.984562178974977
3677 3677 -0.858296272961823
3678 3678 0.478612660961502
3680 3680 1.17531704559178
3688 3688 -0.380968725027691
3690 3690 -1.36827866977409
3691 3691 -0.485995245900334
3692 3692 -1.25481410821097
3695 3695 1.32848645715169
3696 3696 -0.222520623518108
3697 3697 -0.10761516940914
3699 3699 -0.9639339989082
3702 3702 0.0227993742697607
3709 3709 0.241178638935872
3711 3711 0.490551252174425
3713 3713 -0.247836606366276
3715 3715 -1.57727994098914
3716 3716 -0.562092504733702
3722 3722 0.695218186846864
3724 3724 0.465738499914466
3726 3726 0.659985848075185
3727 3727 0.562505317681984
3729 3729 -0.489439404759094
3730 3730 0.125475387175001
3731 3731 -0.0758445854406593
3734 3734 0.0501990761976038
3738 3738 -1.29900352338494
3739 3739 1.53548322985422
3749 3749 -0.416054630183271
3754 3754 0.153745049582174
3755 3755 1.21976157934228
3761 3761 2.98961600796401
3763 3763 -0.61252321577364
3764 3764 0.363597664985867
3767 3767 0.992382724456985
3769 3769 2.26240254379542
3772 3772 -2.01967612908154
3774 3774 1.84115361455788
3776 3776 0.146181001747136
3778 3778 -0.274293925190995
3780 3780 -0.4373751550713
3785 3785 -0.59172695620835
3789 3789 0.250835819197711
3790 3790 -0.382587697853176
3798 3798 1.73067396861621
3800 3800 -0.131080465294028
3802 3802 -0.732802978454725
3804 3804 -1.35081204422094
3805 3805 2.64626680204624
3807 3807 -1.6786574465798
3808 3808 0.987717325913004
3809 3809 1.12176542809773
3811 3811 -0.322762146188617
3814 3814 -0.239385249312344
3815 3815 0.356896463864697
3816 3816 0.325698001854053
3821 3821 -2.31267232264184
3822 3822 -0.759766597050703
3824 3824 -2.17752137101981
3825 3825 0.38164357464432
3829 3829 1.74185093537234
3831 3831 -0.344493460098199
3839 3839 -0.079475725281767
3840 3840 -0.536099821244234
3842 3842 -1.53038202199344
3847 3847 -1.53072248727179
3848 3848 -0.981556487786715
3849 3849 -1.01590679009123
3850 3850 -0.0363511012619055
3851 3851 0.367617593568731
3856 3856 0.446329131722882
3857 3857 0.242198103232862
3858 3858 0.889951708456979
3859 3859 2.52314817137206
3860 3860 -0.6781728010355
3862 3862 0.282928737325911
3863 3863 1.78493126900398
3867 3867 -1.48933714884035
3872 3872 0.889120877128038
3879 3879 -1.65566318728232
3882 3882 -1.14283988863466
3887 3887 -1.64021998962937
3890 3890 -0.490947933761249
3892 3892 0.657266187710386
3896 3896 0.344893914798373
3897 3897 -0.665779590912409
3898 3898 0.449085355418221
3900 3900 -1.93531730950283
3901 3901 -0.30047024363758
3905 3905 0.566709821215652
3908 3908 -0.342073815032194
3909 3909 0.158939444077016
3910 3910 0.418153025838545
3917 3917 1.26205426175772
3918 3918 -0.177226095305321
3921 3921 0.968874598588614
3924 3924 1.44831341415536
3929 3929 -0.381693564362753
3930 3930 -1.40991223348637
3935 3935 -2.91876571311668
3943 3943 0.254558804136761
3948 3948 -2.00290085751065
3949 3949 0.84984115032809
3954 3954 0.678645111726955
3955 3955 -0.157864495828238
3956 3956 -0.862309545762158
3957 3957 0.324100858096833
3959 3959 -1.3066610028197
3965 3965 0.775847862270413
3975 3975 -0.272793463908193
3980 3980 0.299985386145398
3989 3989 0.317684815739289
3991 3991 -0.277719232024669
3992 3992 -0.737565895681984
3996 3996 0.694797879251123
3997 3997 0.994506319651369
3998 3998 1.26254015128053
4001 4001 0.39924059756792
4002 4002 -0.243502200693894
4003 4003 -0.224609244384724
4008 4008 -0.351000431333767
4009 4009 -0.232695891848956
4010 4010 -1.45516096104274
4018 4018 1.3703458086055
4022 4022 0.393879323823043
4024 4024 0.779180357371429
4028 4028 -0.473285618690453
4043 4043 -0.463540626536415
4047 4047 -0.021448275488525
4048 4048 2.463453711941
4050 4050 1.10022175351517
4061 4061 -0.491037841142372
4062 4062 -0.741547501615754
4063 4063 1.0378581139065
4066 4066 -1.32291818397684
4070 4070 0.739954311177492
4071 4071 0.858441011646327
4072 4072 -0.668122605098063
4074 4074 -0.267967336061006
4075 4075 0.770894407880568
4077 4077 0.334831979967065
4078 4078 1.28513699827585
4080 4080 -0.218178918339084
4081 4081 -1.88772582458697
4082 4082 0.832493342799751
4084 4084 -1.19979003999881
4087 4087 1.51537920557148
4088 4088 1.49762216570238
4092 4092 -1.71550259568928
4093 4093 -1.17125682609418
4097 4097 -0.269574869718937
4103 4103 -1.3138811728714
4105 4105 -2.27756446374881
4109 4109 0.247394701024725
4113 4113 -0.104268217158422
4115 4115 2.69006196838842
4116 4116 -2.21088202837803
4120 4120 -0.33324749219854
4121 4121 -0.166333311403932
4122 4122 -1.54912904219166
4124 4124 -1.04393382989816
4127 4127 0.51299010258427
4131 4131 -0.196922306488901
4132 4132 -0.462224218828789
4135 4135 -0.921681265572052
4137 4137 0.494209410591713
4138 4138 0.720911295970185
4140 4140 0.914559765973549
4142 4142 0.544436405979141
4143 4143 1.11386781488087
4145 4145 0.68326045251013
4146 4146 -0.378689784616671
4154 4154 0.850832767555695
4158 4158 -0.924464899971722
4160 4160 -0.0671236470291819
4161 4161 1.38319827482907
4162 4162 -0.136131344990631
4163 4163 0.438789082328039
4164 4164 -0.0951500297920662
4168 4168 0.805190166063648
4169 4169 0.203231716690285
4176 4176 0.613441877777369
4182 4182 -1.31901809724928
4183 4183 0.144731360489359
4185 4185 -0.608182873400943
4186 4186 -0.428234473929095
4191 4191 0.814493287692464
4194 4194 -0.285404958510363
4203 4203 0.700443185323546
4204 4204 -0.333629124025554
4206 4206 -0.371435083324001
4212 4212 -1.32972941615986
4214 4214 0.177262123562128
4217 4217 0.492876637539726
4224 4224 -0.495040615655165
4225 4225 1.0733934526178
4226 4226 1.9220983805593
4230 4230 -0.189108617323604
4233 4233 -1.1761252662185
4236 4236 -0.667065673364665
4238 4238 0.10532213835112
4239 4239 -0.310076601710644
4240 4240 -0.867609298342191
4241 4241 -0.742087613327821
4246 4246 0.258765856714621
4251 4251 -0.288148115337718
4252 4252 -0.498399819768206
4253 4253 -0.814076487776711
4254 4254 2.49407795457365
4255 4255 1.24717812145924
4261 4261 -0.417509917056181
4271 4271 -0.516740279852202
4272 4272 0.0101600263423321
4274 4274 0.930073797578357
4275 4275 2.30109781151391
4276 4276 -0.340582059011133
4277 4277 1.03452985882654
4281 4281 0.670256406150426
4284 4284 -0.593649444866027
4285 4285 2.55031908482772
4295 4295 -0.971406341560287
4297 4297 0.774938577530526
4298 4298 -0.426897853076833
4301 4301 0.174303086487494
4303 4303 -1.52043321324073
4307 4307 -0.651700842996895
4308 4308 -1.78753329019838
4310 4310 -1.02883355355912
4311 4311 -1.18442925158915
4314 4314 -0.343864560911455
4316 4316 -0.891210177424795
4318 4318 -0.543703532712424
4323 4323 -1.53638874516611
4325 4325 0.191685810988567
4327 4327 -0.725874105358791
4334 4334 -1.47492970875117
4341 4341 -0.0462795507235046
4351 4351 -0.373529086981837
4353 4353 2.11681003182311
4355 4355 0.674781097231964
4361 4361 2.05851201958677
4362 4362 -0.316062370202223
4366 4366 -0.147633374008378
4372 4372 1.12696771677051
4376 4376 0.102267037604074
4379 4379 -2.11390337788406
4381 4381 -1.86563410668443
4386 4386 0.0377274537801388
4391 4391 -1.06904446869177
4392 4392 -0.747690403637612
4393 4393 0.55590549580886
4395 4395 -1.22355533443059
4396 4396 1.01186256443279
4401 4401 0.296294340075294
4404 4404 1.12857982918561
4405 4405 -1.30606315867635
4408 4408 1.96829806478656
4412 4412 0.712832257485725
4413 4413 -2.47923802168581
4415 4415 -0.100120059326718
4416 4416 0.280060447275981
4419 4419 0.705176362946829
4423 4423 0.978312128673669
4425 4425 1.41744716691706
4428 4428 1.43747078976836
4430 4430 0.131100957137141
4431 4431 0.846480659104705
4434 4434 -1.98646917524486
4435 4435 -0.494352297006057
4436 4436 -2.12875514741397
4440 4440 -1.91397271364439
4441 4441 0.385065260004257
4442 4442 0.297638379398733
4450 4450 -0.328976746912667
4451 4451 0.634031930313328
4456 4456 1.33123826904836
4460 4460 -1.7778357209211
4463 4463 1.27878916582938
4470 4470 0.355362915640592
4473 4473 -1.6582779012698
4482 4482 -0.305491417240286
4488 4488 -0.975805167635788
4489 4489 -0.429758458631278
4492 4492 -0.0564945643397653
4494 4494 -1.01951347706355
4496 4496 -0.0871318564573562
4498 4498 -0.714469996107278
4503 4503 -0.616623709922131
4506 4506 1.07392550359154
4509 4509 -0.251946803580028
4510 4510 0.79158303515912
4511 4511 -1.57972365442894
4515 4515 1.76284369984026
4519 4519 0.487734769296812
4521 4521 -0.909842626902447
4523 4523 1.67214361775233
4524 4524 -0.652925441077337
4530 4530 0.0495859798239869
4534 4534 -1.66756076444289
4537 4537 -0.725301940525914
4538 4538 -1.48030207403106
4540 4540 -1.45080760590615
4541 4541 -0.257298736966332
4547 4547 1.04703995443572
4548 4548 0.28126727236166
4549 4549 -0.207817919009515
4551 4551 0.695313862783792
4555 4555 1.84580987988837
4557 4557 -0.368425901525388
4563 4563 0.313471553596945
4565 4565 1.09734191859968
4566 4566 0.0861658478705967
4567 4567 0.443036162711173
4571 4571 0.870643706362532
4572 4572 -0.0129222744134289
4573 4573 1.57451591063828
4577 4577 0.95377319397501
4578 4578 -0.874560231283443
4580 4580 1.48740922393658
4582 4582 0.273500126184729
4585 4585 -1.66053470792548
4587 4587 -0.500044348112762
4590 4590 1.07462094165794
4591 4591 1.10554189484613
4592 4592 0.157248649150346
4596 4596 -0.417805376703552
4598 4598 0.185158947250849
4600 4600 0.308516691916661
4602 4602 0.430186523462826
4604 4604 1.01545737009407
4605 4605 -0.786500517225403
4610 4610 -0.495315174657272
4611 4611 -1.03425790281534
4614 4614 -1.31644360664624
4615 4615 -1.05570837310064
4622 4622 1.02130250463025
4623 4623 -0.365488536601871
4624 4624 -0.808080751542703
4627 4627 -0.843611269704208
4631 4631 0.639900998066298
4632 4632 -0.867707492761193
4633 4633 0.10235581612058
4636 4636 -0.748580748080185
4638 4638 -0.237251134593836
4639 4639 -0.607548385734938
4640 4640 0.51852905809689
4643 4643 0.0785049202094953
4648 4648 0.239754786720665
4654 4654 1.47847195971182
4657 4657 -0.326621354656911
4658 4658 -0.277870844689093
4659 4659 2.32204191137535
4663 4663 -0.697872047291809
4664 4664 -0.423018243974739
4665 4665 0.622754781166659
4666 4666 -0.623158951796407
4669 4669 0.546684824082254
4671 4671 -1.01038400214975
4672 4672 1.54786192751403
4686 4686 2.49848466497113
4687 4687 0.472078973510567
4692 4692 0.640939505130936
4693 4693 0.703024588990375
4699 4699 0.745692484689568
4700 4700 -1.28340449975697
4702 4702 -0.186854715569239
4703 4703 -0.0251279581154536
4708 4708 1.38247447115064
4712 4712 0.609783546728086
4715 4715 -0.128892755550778
4720 4720 -0.0199955802384352
4721 4721 -1.28927535166966
4729 4729 0.48187392126509
4730 4730 -0.0145861409078446
4732 4732 1.29246414493945
4735 4735 -0.378516268205365
4740 4740 -0.0822901759477521
4745 4745 -0.259197740792252
4746 4746 1.68015717596236
4747 4747 0.380512581882698
4753 4753 -0.340712931919776
4756 4756 2.49801722475748
4757 4757 -0.332059861304024
4760 4760 1.47568101367591
4761 4761 -1.28403011835118
4762 4762 -0.191343275233441
4768 4768 -1.60221034529368
4769 4769 -0.328327573791593
4772 4772 0.00143906743575229
4775 4775 0.560117590823429
4776 4776 0.320959327069216
4777 4777 -0.409344781961122
4778 4778 -0.324423473420307
4779 4779 -0.00868016771844329
4784 4784 -0.52059804668345
4790 4790 -1.3003558565683
4791 4791 1.37677746250944
4798 4798 -0.179757267574097
4800 4800 0.102825239431906
4803 4803 -0.177801148745943
4814 4814 -0.109127638495463
4817 4817 1.37666107253756
4820 4820 -0.932538094428635
4821 4821 0.218697325193353
4823 4823 0.72050122762058
4826 4826 -0.2453963736722
4828 4828 -0.533095040024043
4831 4831 -1.51934289503014
4833 4833 -0.101939316421707
4837 4837 1.23599574221735
4842 4842 0.707501804908957
4845 4845 -0.564818203717253
4846 4846 -0.423211105569238
4847 4847 0.516648848724201
4854 4854 1.39478652032578
4855 4855 1.88316595713966
4856 4856 0.0385877365390915
4860 4860 -0.886840933322521
4861 4861 0.574487596046244
4869 4869 -1.59114690848699
4870 4870 0.812739223052937
4872 4872 -2.35183840254359
4873 4873 -0.0413558379920369
4875 4875 0.521743414893762
4877 4877 -2.44587986419781
4880 4880 -0.421306561963503
4881 4881 0.708852707165964
4882 4882 -0.923771906127848
4883 4883 0.31214334035058
4887 4887 0.14545796442194
4891 4891 0.720124039751563
4892 4892 0.136676844577028
4894 4894 0.154769168275578
4896 4896 2.10877453870798
4897 4897 -0.348942234892398
4901 4901 -0.968773629143807
4903 4903 -0.384342585776465
4904 4904 -0.191044422143337
4905 4905 -0.497159006025312
4912 4912 -0.283133019013699
4915 4915 -0.840045245569693
4916 4916 0.404347525299766
4917 4917 -0.101290680986879
4918 4918 -1.40311042148107
4924 4924 1.77990103148111
4926 4926 0.727913888430079
4931 4931 0.23333498573574
4932 4932 -1.1087414426903
4934 4934 1.55876459227891
4938 4938 -0.415373882273659
4941 4941 1.4788039572933
4943 4943 0.0782581330040837
4945 4945 1.27208996221536
4946 4946 0.689915511379686
4949 4949 1.65500351263373
4951 4951 0.238561555750377
4952 4952 0.775387062137428
4953 4953 -1.08456800677563
4957 4957 0.218653740115903
4958 4958 2.23892369342293
4959 4959 -0.272174380412172
4962 4962 0.934520319456098
4964 4964 -1.28834199707376
4971 4971 -0.597521716039062
4972 4972 0.455897307808889
4983 4983 2.53600721851756
4985 4985 1.44186436888208
4993 4993 -0.00298772028573903
4995 4995 0.0690325878941378
4996 4996 0.515923523129873
5012 5012 0.764147890884188
5013 5013 0.952531331414863
5015 5015 -0.871670616122356
5017 5017 -0.335430660214437
5018 5018 0.640724373340548
5020 5020 0.540526063948866
5021 5021 -0.291285834270788
5030 5030 0.39940217652848
5034 5034 -0.154794772630253
5035 5035 -1.27075186207703
5037 5037 0.526379848503926
5039 5039 1.15782156034791
5043 5043 1.65125398871422
5044 5044 0.856146026715517
5047 5047 0.482014547994018
5048 5048 0.532124516708693
5049 5049 -2.03593122752555
5052 5052 -0.683157203657823
5053 5053 -1.03926171704341
5054 5054 -0.59197248170558
5055 5055 -1.80815948707427
5056 5056 -0.147749046135461
5059 5059 -0.713966186489073
5062 5062 0.751619718242786
5065 5065 0.709999229049128
5067 5067 -0.975845730356702
5069 5069 -1.84875615041916
5070 5070 1.24909774856808
5073 5073 -0.0281579653335908
5078 5078 1.72599016587193
5080 5080 0.193549621961903
5082 5082 2.00235045785895
5083 5083 1.3451739856317
5087 5087 1.40399339969603
5093 5093 0.832891746281466
5094 5094 0.844006149347199
5096 5096 0.405844051963483
5097 5097 1.01991185692694
5099 5099 0.984893300215994
5105 5105 -0.944841297664246
5108 5108 -0.983125802599759
5111 5111 0.0339952562195611
5118 5118 -0.793920695081268
5119 5119 -0.162511601441864
5126 5126 0.927079771391727
5128 5128 1.06757181025372
5129 5129 -1.05701425750436
5130 5130 -0.410414911739233
5133 5133 -0.0789710883593833
5135 5135 0.360415471845991
5136 5136 -0.355788592061148
5137 5137 -0.328921139995344
5141 5141 0.595802497587042
5142 5142 1.80902363940556
5143 5143 -0.0491427081148511
5144 5144 0.561486639047143
5146 5146 -0.0452854396362172
5150 5150 0.260694500775364
5152 5152 -1.54874294933436
5156 5156 1.30249511101251
5160 5160 -2.18037878169185
5161 5161 -0.024652915275298
5163 5163 0.819671329963895
5166 5166 -2.00484280195298
5168 5168 -1.11215933400029
5171 5171 -0.74063095960514
5173 5173 1.20213712678726
5174 5174 0.879242256642619
5175 5175 -0.21016330589089
5177 5177 0.114446047308349
5178 5178 0.892890814656052
5180 5180 -1.46947182365013
5181 5181 -1.21717378614838
5185 5185 -1.19334085951128
5189 5189 1.00540116883229
5191 5191 0.578359176543157
5195 5195 -0.395347954405481
5200 5200 0.0616637925407297
5201 5201 -1.37589808422705
5202 5202 -0.617102349954071
5204 5204 -0.780728230566551
5215 5215 -0.154220548118404
5216 5216 1.38160129443478
5220 5220 -1.9413477108201
5221 5221 0.930748220246841
5224 5224 0.620879821673018
5229 5229 -0.459117771425481
5230 5230 1.31237692693196
5236 5236 0.0891518843941775
5244 5244 -0.779475086484302
5245 5245 -0.567382839957042
5247 5247 1.17907143404108
5248 5248 0.391150803411775
5252 5252 -1.00074929626441
5253 5253 -0.321307153660524
5259 5259 0.560688051498172
5260 5260 0.607932970461219
5261 5261 1.15975130652195
5269 5269 -1.56299376299939
5270 5270 -0.420183171012121
5271 5271 0.609418168862693
5274 5274 1.27424632685795
5279 5279 -0.312273386823707
5284 5284 0.899505972702912
5285 5285 -1.12928460488061
5288 5288 0.618705199153694
5289 5289 0.116135623318877
5290 5290 -0.716751569425303
5293 5293 1.45958779086579
5297 5297 0.350212441224218
5299 5299 -0.466133376175666
5304 5304 1.58905124533985
5305 5305 -0.37587321806964
5306 5306 -0.0162048566051259
5310 5310 -0.467049933302104
5312 5312 -1.06455164041968
5313 5313 1.08206840871522
5315 5315 1.07083265651609
5318 5318 -0.072209933146392
5319 5319 0.999154720001508
5321 5321 -0.126815557794868
5322 5322 0.700721163725021
5332 5332 -1.0371570523699
5333 5333 1.21375717363965
5339 5339 0.182680719428212
5343 5343 1.97179071467615
5344 5344 -1.93758108178179
5346 5346 -0.825572936967381
5347 5347 -0.841623132739192
5348 5348 -2.79247232304917
5349 5349 -1.00753326903356
5351 5351 -0.716902628399185
5354 5354 0.384316672017276
5357 5357 -1.30398754723661
5359 5359 0.874448231287751
5363 5363 -0.274465484069272
5364 5364 1.03160429022077
5375 5375 0.879098299594521
5377 5377 -0.00816879978269335
5380 5380 2.0915570267683
5381 5381 -0.619015985645226
5384 5384 -0.192624523531442
5386 5386 2.66027339597458
5390 5390 0.558841785966835
5393 5393 0.758977633169893
5394 5394 -0.187510075661825
5396 5396 0.373158882779289
5398 5398 -1.95828650125906
5400 5400 -2.83198666318678
5401 5401 1.46426722037911
5404 5404 -1.24097918199602
5406 5406 -1.33232440833018
5414 5414 0.313203013802103
5419 5419 -0.301679707601888
5421 5421 -0.173157234133363
5424 5424 -0.464360903740463
5426 5426 -2.59864238907877
5427 5427 0.238105673973965
5430 5430 -0.736447704980856
5431 5431 -1.09191911463986
5434 5434 -0.948760947345127
